id,category,type,prompt,difficulty,keywords,length
770,에세이,비유/은유 연습,빗방울을(를) 소재로 ‘주말’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['꿈', '바다', '우정']",450
771,에세이,비유/은유 연습,종소리을(를) 통해 ‘휴일’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['자연', '변화', '하늘']",400
772,에세이,비유/은유 연습,‘마트’을(를) 가로등으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['시간', '강물', '폭풍']",400
773,에세이,비유/은유 연습,책장을(를) 소재로 ‘주말’의 기분과 생각을 은유적으로 표현하라.,중간,"['변화', '우정', '시간']",350
774,에세이,비유/은유 연습,‘버스’을(를) 흐린 구름과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['고독', '여행', '꿈']",500
775,에세이,비유/은유 연습,‘창문’을(를) 골목길처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['철학', '죽음', '별']",350
776,에세이,비유/은유 연습,책장을(를) 통해 ‘시계’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['죽음', '우정', '별']",400
777,에세이,비유/은유 연습,종소리을(를) 통해 ‘길고양이’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['계절', '불꽃', '별']",350
778,에세이,비유/은유 연습,‘아침’을(를) 종이컵과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['죽음', '불꽃', '하늘']",500
779,에세이,비유/은유 연습,‘휴대폰’과(와) 유리창의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['죽음', '변화', '사랑']",350
780,에세이,비유/은유 연습,‘주말’을(를) 흐린 구름의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['별', '폭풍', '꿈']",450
781,에세이,비유/은유 연습,‘주말’을(를) 가로등으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['여행', '기억', '숲']",500
782,에세이,비유/은유 연습,‘도서관’을(를) 바람결과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['폭풍', '바다', '고독']",450
783,에세이,비유/은유 연습,‘비 오는 날’을(를) 종소리에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['폭풍', '우정', '불꽃']",400
784,에세이,비유/은유 연습,‘자전거’을(를) 종소리처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['철학', '계절', '강물']",450
785,에세이,비유/은유 연습,고양이 눈빛을(를) 소재로 ‘시계’의 기분과 생각을 은유적으로 표현하라.,중간,"['고독', '폭풍', '우정']",500
786,에세이,비유/은유 연습,‘도서관’을(를) 자동문에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['여행', '꿈', '자연']",400
787,에세이,비유/은유 연습,푸른 잎을(를) 통해 ‘밤하늘’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['변화', '자연', '사랑']",400
788,에세이,비유/은유 연습,손목시계을(를) 소재로 ‘도시의 골목’의 기분과 생각을 은유적으로 표현하라.,어려움,"['고독', '바다', '폭풍']",450
789,에세이,비유/은유 연습,흐린 구름을(를) 소재로 ‘시계’의 기분과 생각을 은유적으로 표현하라.,중간,"['강물', '희망', '기억']",300
790,에세이,비유/은유 연습,‘비 오는 날’을(를) 고양이 눈빛으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['자연', '사랑', '하늘']",350
791,에세이,비유/은유 연습,유리창을(를) 소재로 ‘아침’의 기분과 생각을 은유적으로 표현하라.,중간,"['강물', '희망', '사랑']",350
792,에세이,비유/은유 연습,텅 빈 거리을(를) 통해 ‘시계’의 하루를 은유적으로 풀어낸 400자 글을 써라.,어려움,"['기억', '철학', '하늘']",450
793,에세이,비유/은유 연습,‘저녁 산책’을(를) 푸른 잎으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['하늘', '계절', '철학']",300
794,에세이,비유/은유 연습,‘비 오는 날’을(를) 유리창의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['강물', '철학', '죽음']",300
795,에세이,비유/은유 연습,‘저녁 산책’을(를) 골목길처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['자연', '꿈', '하늘']",300
796,에세이,비유/은유 연습,‘휴일’을(를) 자동문으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['기억', '시간', '사랑']",300
797,에세이,비유/은유 연습,‘저녁 산책’을(를) 골목길의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['기억', '고독', '철학']",500
798,에세이,비유/은유 연습,‘커피’을(를) 책장의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['별', '변화', '숲']",400
799,에세이,비유/은유 연습,푸른 잎을(를) 소재로 ‘밤하늘’의 기분과 생각을 은유적으로 표현하라.,중간,"['사랑', '하늘', '기억']",400
800,에세이,비유/은유 연습,‘버스’을(를) 골목길에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['시간', '사랑', '고독']",400
801,에세이,비유/은유 연습,유리창을(를) 소재로 ‘시계’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['변화', '자연', '우정']",400
802,에세이,비유/은유 연습,‘길고양이’과(와) 전등불의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['폭풍', '시간', '바다']",500
803,에세이,비유/은유 연습,‘도서관’을(를) 고양이 눈빛에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['별', '불꽃', '시간']",400
804,에세이,비유/은유 연습,‘마트’을(를) 전등불과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['희망', '숲', '계절']",300
805,에세이,비유/은유 연습,흐린 구름을(를) 통해 ‘마트’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['바다', '여행', '별']",500
806,에세이,비유/은유 연습,‘도시의 골목’과(와) 유리창의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['고독', '시간', '숲']",300
807,에세이,비유/은유 연습,손목시계을(를) 소재로 ‘버스’의 기분과 생각을 은유적으로 표현하라.,중간,"['하늘', '불꽃', '기억']",500
808,에세이,비유/은유 연습,‘휴대폰’을(를) 잔잔한 음악과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['꿈', '우정', '계절']",450
809,에세이,비유/은유 연습,‘자전거’을(를) 유리창과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['희망', '꿈', '강물']",400
810,에세이,비유/은유 연습,‘소풍’을(를) 고양이 눈빛으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['기억', '여행', '하늘']",450
811,에세이,비유/은유 연습,‘버스’을(를) 손목시계으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['별', '폭풍', '불꽃']",400
812,에세이,비유/은유 연습,‘휴대폰’을(를) 의자 그림자처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['우정', '강물', '별']",450
813,에세이,비유/은유 연습,‘도시의 골목’을(를) 푸른 잎과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['계절', '하늘', '기억']",500
814,에세이,비유/은유 연습,잔잔한 음악을(를) 통해 ‘마트’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['시간', '바다', '불꽃']",500
815,에세이,비유/은유 연습,‘햇살’과(와) 푸른 잎의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['바다', '기억', '우정']",400
816,에세이,비유/은유 연습,‘휴일’을(를) 책장과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['하늘', '숲', '죽음']",400
817,에세이,비유/은유 연습,‘커피’을(를) 파란 하늘으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['꿈', '변화', '철학']",350
818,에세이,비유/은유 연습,‘버스’을(를) 골목길으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['불꽃', '철학', '변화']",300
819,에세이,비유/은유 연습,‘밤하늘’과(와) 파란 하늘의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['자연', '강물', '변화']",300
820,에세이,비유/은유 연습,‘길고양이’을(를) 푸른 잎처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['죽음', '기억', '사랑']",450
821,에세이,비유/은유 연습,‘카페’과(와) 파란 하늘의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['희망', '하늘', '우정']",300
822,에세이,비유/은유 연습,‘커피’을(를) 텅 빈 거리처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['여행', '우정', '계절']",500
823,에세이,비유/은유 연습,‘버스’을(를) 책장의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['하늘', '여행', '바다']",300
824,에세이,비유/은유 연습,전등불을(를) 소재로 ‘도시의 골목’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['불꽃', '숲', '변화']",350
825,에세이,비유/은유 연습,종이컵을(를) 소재로 ‘버스’의 기분과 생각을 은유적으로 표현하라.,어려움,"['시간', '고독', '불꽃']",300
826,에세이,비유/은유 연습,바람결을(를) 소재로 ‘휴일’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['고독', '꿈', '자연']",350
827,에세이,비유/은유 연습,‘저녁 산책’을(를) 흐린 구름으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['희망', '강물', '꿈']",350
828,에세이,비유/은유 연습,‘카페’을(를) 바람결처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['사랑', '우정', '변화']",400
829,에세이,비유/은유 연습,‘휴일’을(를) 파란 하늘과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['우정', '여행', '죽음']",450
830,에세이,비유/은유 연습,‘휴대폰’을(를) 텅 빈 거리과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['바다', '고독', '여행']",500
831,에세이,비유/은유 연습,‘시계’을(를) 책장에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['변화', '우정', '강물']",350
832,에세이,비유/은유 연습,‘퇴근길’과(와) 책장의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,어려움,"['죽음', '바다', '강물']",400
833,에세이,비유/은유 연습,‘밤하늘’을(를) 텀블러처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,쉬움,"['꿈', '바다', '철학']",500
834,에세이,비유/은유 연습,‘커피’을(를) 의자 그림자의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['폭풍', '자연', '변화']",300
835,에세이,비유/은유 연습,‘비 오는 날’을(를) 푸른 잎처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['불꽃', '계절', '강물']",300
836,에세이,비유/은유 연습,‘시계’을(를) 푸른 잎과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['자연', '고독', '변화']",300
837,에세이,비유/은유 연습,‘마트’을(를) 자동문처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['철학', '기억', '숲']",450
838,에세이,비유/은유 연습,‘카페’을(를) 책장에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['폭풍', '사랑', '시간']",450
839,에세이,비유/은유 연습,‘휴대폰’을(를) 자동문의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['바다', '자연', '기억']",350
840,에세이,비유/은유 연습,‘도서관’을(를) 자동문으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['하늘', '철학', '강물']",400
841,에세이,비유/은유 연습,텅 빈 거리을(를) 통해 ‘햇살’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['고독', '숲', '꿈']",350
842,에세이,비유/은유 연습,‘아침’을(를) 가로등으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['별', '자연', '바다']",400
843,에세이,비유/은유 연습,종이컵을(를) 소재로 ‘휴일’의 기분과 생각을 은유적으로 표현하라.,중간,"['바다', '자연', '별']",450
844,에세이,비유/은유 연습,‘아침’을(를) 파란 하늘에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,어려움,"['불꽃', '꿈', '폭풍']",400
845,에세이,비유/은유 연습,‘시계’을(를) 자동문의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['우정', '불꽃', '기억']",450
846,에세이,비유/은유 연습,골목길을(를) 소재로 ‘창문’의 기분과 생각을 은유적으로 표현하라.,어려움,"['폭풍', '불꽃', '별']",350
847,에세이,비유/은유 연습,‘도서관’을(를) 의자 그림자으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['자연', '여행', '고독']",350
848,에세이,비유/은유 연습,‘휴일’을(를) 유리창으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['시간', '불꽃', '하늘']",400
849,에세이,비유/은유 연습,가로등을(를) 소재로 ‘시계’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['사랑', '여행', '희망']",300
850,에세이,비유/은유 연습,‘버스’과(와) 의자 그림자의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['우정', '폭풍', '자연']",450
851,에세이,비유/은유 연습,‘마트’을(를) 흐린 구름과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['기억', '고독', '희망']",450
852,에세이,비유/은유 연습,‘창문’을(를) 전등불으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['여행', '우정', '기억']",350
853,에세이,비유/은유 연습,‘밤하늘’을(를) 종이컵처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,쉬움,"['철학', '숲', '강물']",500
854,에세이,비유/은유 연습,‘커피’을(를) 종이컵처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['우정', '바다', '기억']",450
855,에세이,비유/은유 연습,‘길고양이’을(를) 책장과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['사랑', '바다', '죽음']",500
856,에세이,비유/은유 연습,‘소풍’을(를) 유리창으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['철학', '우정', '불꽃']",300
857,에세이,비유/은유 연습,‘커피’을(를) 자동문에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,쉬움,"['여행', '우정', '시간']",400
858,에세이,비유/은유 연습,‘마트’을(를) 책장과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['고독', '별', '강물']",300
859,에세이,비유/은유 연습,‘아침’을(를) 바람결의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['불꽃', '폭풍', '꿈']",350
860,에세이,비유/은유 연습,‘길고양이’을(를) 유리창으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['하늘', '기억', '변화']",500
861,에세이,비유/은유 연습,텀블러을(를) 통해 ‘길고양이’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['여행', '폭풍', '불꽃']",400
862,에세이,비유/은유 연습,‘자전거’을(를) 유리창과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,쉬움,"['불꽃', '하늘', '강물']",500
863,에세이,비유/은유 연습,‘도시의 골목’을(를) 촛불으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,중간,"['폭풍', '하늘', '시간']",400
864,에세이,비유/은유 연습,‘햇살’을(를) 고양이 눈빛처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['하늘', '기억', '강물']",300
865,에세이,비유/은유 연습,‘비 오는 날’을(를) 유리창처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['하늘', '별', '기억']",450
866,에세이,비유/은유 연습,파란 하늘을(를) 소재로 ‘휴대폰’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['여행', '숲', '별']",300
867,에세이,비유/은유 연습,‘소풍’을(를) 텅 빈 거리으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,쉬움,"['시간', '사랑', '하늘']",350
868,에세이,비유/은유 연습,가로등을(를) 통해 ‘소풍’의 하루를 은유적으로 풀어낸 400자 글을 써라.,쉬움,"['숲', '하늘', '바다']",350
869,에세이,비유/은유 연습,텅 빈 거리을(를) 소재로 ‘길고양이’의 기분과 생각을 은유적으로 표현하라.,중간,"['여행', '사랑', '폭풍']",450
870,에세이,비유/은유 연습,‘도시의 골목’과(와) 잔잔한 음악의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['불꽃', '희망', '폭풍']",350
871,에세이,비유/은유 연습,‘비 오는 날’을(를) 촛불으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['기억', '숲', '하늘']",500
872,에세이,비유/은유 연습,바람결을(를) 소재로 ‘도시의 골목’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['기억', '숲', '변화']",400
873,에세이,비유/은유 연습,‘카페’과(와) 의자 그림자의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,중간,"['변화', '희망', '죽음']",400
874,에세이,비유/은유 연습,‘시계’과(와) 책장의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['여행', '철학', '불꽃']",500
875,에세이,비유/은유 연습,‘휴일’을(를) 텀블러의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['죽음', '사랑', '숲']",400
876,에세이,비유/은유 연습,‘커피’을(를) 바람결처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['강물', '자연', '죽음']",450
877,에세이,비유/은유 연습,‘도서관’과(와) 푸른 잎의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['희망', '사랑', '꿈']",400
878,에세이,비유/은유 연습,‘창문’을(를) 파란 하늘처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,쉬움,"['별', '기억', '계절']",450
879,에세이,비유/은유 연습,‘자전거’을(를) 푸른 잎으로 상징화하여 독자가 쉽게 상상할 수 있는 글을 450자 내외로 작성하라.,어려움,"['사랑', '강물', '죽음']",350
880,에세이,비유/은유 연습,가로등을(를) 통해 ‘퇴근길’의 하루를 은유적으로 풀어낸 400자 글을 써라.,어려움,"['변화', '우정', '폭풍']",500
881,에세이,비유/은유 연습,‘커피’을(를) 텅 빈 거리에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['변화', '기억', '숲']",400
882,에세이,비유/은유 연습,‘창문’을(를) 손목시계처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['불꽃', '철학', '계절']",450
883,에세이,비유/은유 연습,책장을(를) 소재로 ‘시계’의 기분과 생각을 은유적으로 표현하라.,어려움,"['강물', '철학', '숲']",400
884,에세이,비유/은유 연습,‘길고양이’을(를) 골목길과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['기억', '꿈', '철학']",400
885,에세이,비유/은유 연습,‘밤하늘’을(를) 종이컵과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,어려움,"['우정', '강물', '자연']",400
886,에세이,비유/은유 연습,‘밤하늘’과(와) 의자 그림자의 공통점을 찾아 시적이면서도 일상적인 에세이를 작성하라.,쉬움,"['강물', '여행', '별']",350
887,에세이,비유/은유 연습,잔잔한 음악을(를) 소재로 ‘소풍’의 기분과 생각을 은유적으로 표현하라.,쉬움,"['하늘', '죽음', '강물']",350
888,에세이,비유/은유 연습,‘비 오는 날’을(를) 유리창처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,중간,"['죽음', '강물', '숲']",300
889,에세이,비유/은유 연습,‘창문’을(를) 파란 하늘의 움직임에 빗대어 서정적인 글을 작성하라.,어려움,"['계절', '시간', '기억']",450
890,에세이,비유/은유 연습,‘카페’을(를) 흐린 구름에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['철학', '변화', '하늘']",300
891,에세이,비유/은유 연습,바람결을(를) 소재로 ‘밤하늘’의 기분과 생각을 은유적으로 표현하라.,어려움,"['변화', '시간', '고독']",400
892,에세이,비유/은유 연습,‘퇴근길’을(를) 책장의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['희망', '사랑', '변화']",450
893,에세이,비유/은유 연습,‘길고양이’을(를) 잔잔한 음악과(와) 대비시켜 잔잔한 울림을 주는 글을 350자 내외로 써라.,중간,"['바다', '계절', '우정']",300
894,에세이,비유/은유 연습,‘버스’을(를) 전등불의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['폭풍', '별', '기억']",500
895,에세이,비유/은유 연습,‘도시의 골목’을(를) 바람결처럼 묘사하며 독자가 공감할 수 있는 글을 작성하라.,어려움,"['꿈', '철학', '희망']",450
896,에세이,비유/은유 연습,전등불을(를) 통해 ‘휴대폰’의 하루를 은유적으로 풀어낸 400자 글을 써라.,중간,"['죽음', '철학', '여행']",300
897,에세이,비유/은유 연습,‘주말’을(를) 책장의 움직임에 빗대어 서정적인 글을 작성하라.,쉬움,"['강물', '고독', '변화']",400
898,에세이,비유/은유 연습,손목시계을(를) 소재로 ‘휴대폰’의 기분과 생각을 은유적으로 표현하라.,어려움,"['자연', '고독', '계절']",450
899,에세이,비유/은유 연습,‘햇살’을(를) 파란 하늘의 움직임에 빗대어 서정적인 글을 작성하라.,중간,"['사랑', '기억', '폭풍']",300
900,에세이,비유/은유 연습,‘주말’을(를) 고양이 눈빛에 비유해 감성적인 일상 에세이를 300자 내외로 작성하라.,중간,"['자연', '희망', '우정']",400
901,에세이,비유/은유 연습,‘삶과 죽음’을(를) 빛과 그림자에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['기억', '강물', '사랑']",400
902,에세이,비유/은유 연습,‘역사’을(를) 무너진 다리에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['바다', '불꽃', '시간']",450
903,에세이,비유/은유 연습,‘삶과 죽음’과(와) 무한한 계단의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['우정', '여행', '변화']",450
904,에세이,비유/은유 연습,별자리을(를) 매개로 ‘삶과 죽음’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['철학', '폭풍', '희망']",400
905,에세이,비유/은유 연습,‘존재’과(와) 달빛을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['불꽃', '사랑', '자연']",450
906,에세이,비유/은유 연습,흐르는 강물을(를) 매개로 ‘운명’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['계절', '불꽃', '희망']",450
907,에세이,비유/은유 연습,‘질서’과(와) 무너진 다리의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['고독', '강물', '희망']",500
908,에세이,비유/은유 연습,‘혼돈’과(와) 빛과 그림자을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['불꽃', '사랑', '변화']",400
909,에세이,비유/은유 연습,‘삶과 죽음’을(를) 어두운 숲길에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['철학', '기억', '불꽃']",500
910,에세이,비유/은유 연습,‘혼돈’과(와) 낡은 성벽을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['숲', '계절', '죽음']",450
911,에세이,비유/은유 연습,‘허무’을(를) 모래폭풍에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['희망', '여행', '사랑']",500
912,에세이,비유/은유 연습,‘진리’을(를) 황혼과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['자연', '여행', '희망']",500
913,에세이,비유/은유 연습,검은 바다을(를) 매개로 ‘삶과 죽음’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['하늘', '죽음', '자연']",450
914,에세이,비유/은유 연습,‘기억과 망각’을(를) 무한한 계단처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['철학', '고독', '시간']",450
915,에세이,비유/은유 연습,낡은 성벽을(를) 통해 ‘존재’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['철학', '고독', '바다']",500
916,에세이,비유/은유 연습,‘무의미’을(를) 별자리에 빗대어 존재의 의미를 탐구하는 400자 철학적 에세이를 작성하라.,어려움,"['우정', '폭풍', '꿈']",450
917,에세이,비유/은유 연습,‘시간의 흐름’과(와) 빛과 그림자의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['별', '여행', '기억']",450
918,에세이,비유/은유 연습,달빛을(를) 통해 ‘기억과 망각’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['숲', '꿈', '불꽃']",450
919,에세이,비유/은유 연습,‘허무’을(를) 달빛처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['기억', '강물', '별']",400
920,에세이,비유/은유 연습,‘혼돈’을(를) 고요한 호수처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['사랑', '하늘', '철학']",450
921,에세이,비유/은유 연습,‘관계’을(를) 부서지는 파도으로 상징화해 독자에게 사색을 유도하는 500자 글을 작성하라.,어려움,"['죽음', '희망', '바다']",500
922,에세이,비유/은유 연습,‘우주’과(와) 거대한 시계의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['꿈', '계절', '강물']",500
923,에세이,비유/은유 연습,‘자유의지’을(를) 모래폭풍과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['폭풍', '여행', '자연']",450
924,에세이,비유/은유 연습,깊은 우물을(를) 매개로 ‘무의미’의 허무와 희망을 함께 드러내는 400자 에세이를 작성하라.,어려움,"['사랑', '강물', '여행']",500
925,에세이,비유/은유 연습,검은 바다을(를) 통해 ‘삶과 죽음’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['바다', '시간', '여행']",450
926,에세이,비유/은유 연습,‘질서’과(와) 부서지는 파도을(를) 대비시켜 인간의 삶을 성찰하는 450자 글을 작성하라.,어려움,"['희망', '여행', '별']",450
927,에세이,비유/은유 연습,‘기억과 망각’과(와) 깊은 우물의 관계를 철학적 은유로 풀어내는 450자 글을 작성하라.,어려움,"['바다', '철학', '변화']",450
928,에세이,비유/은유 연습,‘관계’을(를) 모래폭풍처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['하늘', '별', '숲']",400
929,에세이,비유/은유 연습,‘기억과 망각’을(를) 낡은 성벽처럼 묘사하며 초월적 시각에서 서술하는 400자 에세이를 작성하라.,어려움,"['변화', '하늘', '자연']",400
930,에세이,비유/은유 연습,고요한 호수을(를) 통해 ‘시간의 흐름’의 본질을 은유적으로 해석하는 500자 글을 써라.,어려움,"['철학', '사랑', '시간']",400
931,에세이,비유/은유 연습,‘역사’을(를) 달빛과(와) 연결해 시간과 존재를 탐구하는 철학적 글을 450자 내외로 작성하라.,어려움,"['철학', '하늘', '계절']",450
